id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,verification_status,purpose,addr_state,dti,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,loan_status
998112,7000,7000,7000, 36 months,12.69,234.82,B,1 year,RENT,25000,Not Verified,debt_consolidation,NJ,16.51,42828,1,20,0,4419,54.2,24,0,0,8347.336305,8347.34,7000,1347.34,Fully Paid
998474,3000,3000,3000, 36 months,8.9,95.26,A,10+ years,MORTGAGE,42000,Not Verified,medical,NC,13.6,33451,0,7,0,19140,85.1,15,0,0,3426.786428,3426.79,3000,426.79,Fully Paid
998469,10000,10000,10000, 36 months,10.65,325.74,B,4 years,MORTGAGE,45000,Not Verified,home_improvement,OK,14.69,35704,0,6,0,5272,65.9,18,0,0,11724.24691,11724.25,10000,1724.25,Fully Paid
998470,35000,35000,35000, 60 months,12.69,790.82,B,2 years,RENT,185000,Source Verified,debt_consolidation,FL,13.32,36800,1,14,0,7909,12.8,24,0,0,44628.68998,44628.69,35000,9628.69,Fully Paid
996672,6000,6000,6000, 36 months,6.03,182.62,A,10+ years,MORTGAGE,41000,Not Verified,other,FL,10.42,33512,0,10,0,12994,29.8,25,0,0,6564.767742,6564.77,6000,564.77,Fully Paid
631407,10000,10000,10000, 36 months,6.62,307.04,A,5 years,MORTGAGE,46000,Source Verified,debt_consolidation,KS,9,42917,0,11,0,11354,32.3,27,0,0,10879.83,10879.83,10000,879.83,Fully Paid
998616,16000,16000,15950, 60 months,20.89,431.87,F,2 years,RENT,94000,Source Verified,debt_consolidation,NY,8.04,35827,0,3,0,4628,92.6,28,0,0,23476.73098,23403.46,16000,7476.73,Fully Paid
998596,4000,4000,4000, 36 months,13.49,135.73,C,6 years,RENT,34800,Not Verified,debt_consolidation,KY,21.21,43012,3,6,0,2441,55.5,13,0,0,4642.66,4642.66,4000,642.66,Fully Paid
998590,13000,13000,13000, 36 months,12.69,436.09,B,7 years,MORTGAGE,130000,Source Verified,debt_consolidation,NC,10.64,34366,1,6,0,19098,78,20,0,0,15569.05646,15569.06,13000,2569.06,Fully Paid
998587,20000,20000,19975, 36 months,7.51,622.22,A,n/a,MORTGAGE,200000,Verified,small_business,VA,13.5,33635,0,20,0,1884,10.8,38,0,0,22396.83111,22368.86,20000,2396.83,Fully Paid
998396,27000,27000,27000, 36 months,7.9,844.84,A,5 years,MORTGAGE,54000,Verified,small_business,CA,7.78,35521,2,5,0,14764,73.8,15,0,0,30412.46197,30412.46,27000,3412.46,Fully Paid
998386,9000,9000,9000, 36 months,8.9,285.78,A,9 years,RENT,112440,Not Verified,car,PA,14.11,35004,0,10,0,57908,71.7,33,0,0,10266.2313,10266.23,9000,1266.23,Fully Paid
998359,6000,6000,6000, 36 months,11.71,198.46,B,7 years,RENT,85000,Not Verified,other,CA,7.56,36069,1,7,0,12379,79.4,27,0,0,6892.47,6892.47,6000,892.47,Fully Paid
998370,3100,3100,3100, 36 months,7.9,97,A,7 years,MORTGAGE,53000,Not Verified,other,OK,10.14,35765,0,10,0,8073,42,32,0,0,3280.99,3280.99,3100,180.99,Fully Paid
998097,5000,5000,4975, 36 months,7.51,155.56,A,2 years,MORTGAGE,80000,Source Verified,credit_card,WA,13.45,43071,0,7,0,20776,55.1,15,0,0,5513.21,5485.66,5000,513.21,Fully Paid
984625,16000,16000,15975, 60 months,19.91,423.11,E,10+ years,MORTGAGE,78000,Verified,debt_consolidation,KY,18.38,42736,2,12,1,8679,56.7,16,0,0,11096.26,11078.96,3479.07,4579.44,Charged Off
998339,16800,16800,16800, 36 months,12.42,561.38,B,8 years,RENT,125000,Verified,car,OR,17.34,33512,3,9,0,15942,63,24,0,0,19987.65597,19987.66,16800,3187.66,Fully Paid
994969,5000,5000,5000, 36 months,9.91,161.13,B,5 years,MORTGAGE,36000,Not Verified,debt_consolidation,MO,1.5,36373,1,4,0,2197,81.4,12,0,0,5699.63,5699.63,5000,699.63,Fully Paid
996890,12350,12350,12350, 36 months,6.62,379.2,A,10+ years,MORTGAGE,105000,Source Verified,credit_card,CA,3.23,36220,0,11,0,13525,44.8,27,0,0,13648.70336,13648.7,12350,1298.7,Fully Paid
998087,6000,6000,6000, 60 months,17.27,149.99,D,1 year,RENT,68000,Source Verified,credit_card,OH,20.45,36465,2,12,0,13597,71.2,15,0,0,8619.666071,8619.67,6000,2619.67,Fully Paid
998111,3900,3900,3900, 36 months,11.71,129,B,8 years,MORTGAGE,84000,Source Verified,debt_consolidation,AL,8,42887,0,9,0,38100,74.9,20,0,0,4533.77,4533.77,3900,633.77,Fully Paid
998273,6400,6400,6400, 36 months,7.51,199.11,A,3 years,MORTGAGE,34500,Not Verified,debt_consolidation,FL,12.03,35916,1,6,0,4347,24.3,15,0,0,7031.335693,7031.34,6400,631.34,Fully Paid
758482,12000,12000,12000, 36 months,6.03,365.23,A,9 years,MORTGAGE,74000,Verified,credit_card,NY,16.06,35827,0,6,0,16179,36.4,24,0,0,12876.38,12876.38,12000,876.38,Fully Paid
998203,8900,8900,8900, 36 months,11.71,294.38,B,3 years,MORTGAGE,120000,Verified,other,NY,1.18,27607,2,17,0,20384,31.3,28,0,0,10594.7896,10594.79,8900,1694.79,Fully Paid
998201,18000,18000,18000, 36 months,8.9,571.56,A,4 years,MORTGAGE,38000,Verified,debt_consolidation,AZ,9.79,35400,2,9,0,7993,19.2,40,0,0,18134.14,18134.14,18000,134.14,Fully Paid
998194,16800,16800,16800, 36 months,16.77,597.05,D,6 years,RENT,75000,Verified,debt_consolidation,AZ,7.34,35796,1,6,0,18183,73.8,31,0,0,7092.85,7092.85,4266.82,2096.5,Charged Off
996434,15000,15000,15000, 36 months,7.9,469.36,A,10+ years,MORTGAGE,50000,Not Verified,other,MA,23.71,33055,0,11,0,28312,33.5,34,0,0,16895.28375,16895.28,15000,1895.28,Fully Paid
956877,35000,35000,35000, 60 months,19.91,925.54,E,6 years,MORTGAGE,75000,Verified,debt_consolidation,AL,13.65,36130,1,15,0,17703,38.4,32,0,0,28758.26,28758.26,3715.34,5534.66,Charged Off
997879,12000,12000,11750, 60 months,8.9,248.52,A,10+ years,MORTGAGE,77954,Not Verified,car,CT,4.53,34943,0,11,0,5511,17.1,19,0,0,2601.33,2546.84,1299.14,672.86,Charged Off
993894,6000,6000,5975, 36 months,7.9,187.75,A,5 years,RENT,51928,Not Verified,other,CA,20.22,43044,0,10,0,2952,32.4,12,0,0,750.32,747.2,598.34,151.98,Charged Off
997954,7600,7600,7600, 36 months,6.62,233.35,A,3 years,OWN,28000,Verified,wedding,TX,18.94,42979,0,8,0,7906,27.1,15,0,0,8399.108398,8399.11,7600,799.11,Fully Paid
913851,35000,35000,34975, 60 months,18.64,901.01,E,10+ years,MORTGAGE,80000,Verified,debt_consolidation,NC,22.72,36861,1,15,0,13415,60.7,41,0,0,52930.69432,52892.93,35000,17930.69,Fully Paid
997753,10000,10000,10000, 36 months,11.71,330.76,B,2 years,RENT,120000,Not Verified,debt_consolidation,NY,7.77,36617,1,6,0,2228,26.5,22,0,0,11905.21024,11905.21,10000,1905.21,Fully Paid
997748,30000,30000,30000, 60 months,10.65,647.05,B,5 years,RENT,171996,Source Verified,other,MD,15.17,36557,0,9,0,48974,0.4,26,0,0,37516.81629,37516.82,30000,7516.82,Fully Paid
997750,3000,3000,3000, 36 months,11.71,99.23,B,10+ years,RENT,30000,Source Verified,medical,IL,23.11,34001,0,6,0,2037,6.7,21,0,0,3555.857249,3555.86,3000,555.86,Fully Paid
996517,8000,8000,8000, 36 months,12.42,267.33,B,1 year,RENT,25000,Not Verified,debt_consolidation,NY,19.54,43014,1,10,0,6171,38.8,22,0,0,7769.9,7769.9,5947.25,1524.49,Charged Off
997328,35000,35000,34975, 60 months,20.3,933.14,E,Less than 1 year,MORTGAGE,130000,Verified,debt_consolidation,FL,13.54,36192,2,17,0,67207,55.8,28,0,0,23230.22,23213.75,8026.73,11340.5,Charged Off
997734,6100,6100,6100, 36 months,14.27,209.29,C,n/a,MORTGAGE,23748,Verified,home_improvement,MO,23.95,42857,0,2,0,0,,4,0,0,1755.22,1755.22,989.91,471.9,Charged Off
997736,2000,2000,2000, 36 months,12.69,67.09,B,10+ years,MORTGAGE,120000,Source Verified,major_purchase,OR,18.48,36281,0,17,0,25933,92,48,0,0,2412.875502,2412.88,2000,412.88,Fully Paid
997889,7500,7500,7500, 36 months,15.27,260.99,C,4 years,MORTGAGE,30160,Source Verified,credit_card,FL,11.18,35551,1,8,0,4515,93.4,14,0,0,9370.84082,9370.84,7500,1870.84,Fully Paid
997878,8800,8800,8800, 36 months,12.42,294.06,B,3 years,RENT,42000,Source Verified,other,NY,0.43,42833,1,5,0,517,5,7,0,0,9747.92,9747.92,8800,947.92,Fully Paid
997623,14725,14725,14725, 36 months,10.65,479.65,B,Less than 1 year,RENT,48000,Source Verified,debt_consolidation,DC,19.03,42740,0,8,0,8087,69.7,19,0,0,16876.7,16876.7,14725,2151.7,Fully Paid
997845,3000,3000,3000, 60 months,19.42,78.52,E,2 years,RENT,33996,Source Verified,debt_consolidation,NJ,3.04,42984,1,2,0,2265,70.8,5,0,0,4300.01078,4300.01,3000,1300.01,Fully Paid
997843,1000,1000,1000, 36 months,8.9,31.76,A,5 years,RENT,85000,Not Verified,debt_consolidation,NY,0.75,42857,0,4,0,835,24.6,5,0,0,1041.65,1041.65,1000,41.65,Fully Paid
997677,1200,1200,1200, 36 months,16.29,42.37,D,8 years,RENT,68736,Not Verified,other,WA,7.16,33451,1,5,0,12069,81.5,15,0,0,1524.171666,1524.17,1200,324.17,Fully Paid
997678,25000,25000,25000, 60 months,12.69,564.87,B,Less than 1 year,RENT,87300,Verified,wedding,MD,4.15,36739,2,6,0,0,0,26,0,0,28822.42,28822.42,25000,3822.42,Fully Paid
997674,8000,8000,8000, 36 months,7.51,248.89,A,Less than 1 year,RENT,36000,Source Verified,debt_consolidation,SC,20.36,30195,3,8,0,3001,9.3,15,0,0,8358.01,8358.01,8000,358.01,Fully Paid
997612,21600,21600,21600, 60 months,17.27,539.96,D,9 years,MORTGAGE,72660,Verified,debt_consolidation,KS,19.82,35855,2,14,0,6763,65,25,0,0,31432.73263,31432.73,21600,9832.73,Fully Paid
996748,17500,17500,17500, 60 months,20.89,472.36,F,10+ years,RENT,35000,Verified,debt_consolidation,MA,18.65,35674,2,5,0,519,1.8,18,0,0,4722.54,4722.54,1810.82,2902.38,Charged Off
936696,35000,35000,34975, 60 months,20.89,944.71,F,4 years,MORTGAGE,85000,Verified,debt_consolidation,FL,24.54,35462,2,14,0,9449,76.8,29,0,0,50254.51798,50218.68,35000,15254.52,Fully Paid
997825,2000,2000,2000, 36 months,6.62,61.41,A,5 years,RENT,40800,Source Verified,vacation,PA,27.21,43009,0,10,0,8940,31.7,14,0,0,2209.824303,2209.82,2000,209.82,Fully Paid
997658,30000,30000,29950, 60 months,22.35,834.55,F,2 years,MORTGAGE,158000,Source Verified,debt_consolidation,TX,18.46,34304,3,13,0,66501,72.7,25,0,0,35339.7,35280.79,30000,5339.7,Fully Paid
987816,21250,21250,21250, 60 months,12.69,480.14,B,10+ years,RENT,56508,Verified,debt_consolidation,CA,14.74,33359,0,14,0,21361,39.2,32,0,0,26809.86809,26809.87,21250,5559.87,Fully Paid
997606,3000,3000,3000, 36 months,8.9,95.26,A,n/a,MORTGAGE,25000,Verified,home_improvement,MI,4.08,34121,1,6,1,2263,21.3,15,0,0,3427.881242,3427.88,3000,427.88,Fully Paid
997813,28100,28100,27800, 60 months,19.03,729.4,E,10+ years,MORTGAGE,98400,Verified,debt_consolidation,FL,21.23,36495,0,17,0,46169,75.4,49,0,0,35694.88,35313.66,28100,7594.88,Fully Paid
997329,14000,14000,13950, 60 months,14.65,330.5,C,6 years,MORTGAGE,74000,Not Verified,debt_consolidation,KY,3.88,35400,1,12,0,9664,56.5,43,0,0,4699.91,4683.12,2232.89,2062.31,Charged Off
997632,35000,35000,35000, 60 months,12.69,790.82,B,10+ years,MORTGAGE,66000,Verified,major_purchase,OH,20.2,34851,1,20,0,12059,16.8,43,0,0,43951.22339,43951.22,34999.99,8951.23,Fully Paid
997625,18225,18225,18225, 60 months,13.49,419.27,C,3 years,MORTGAGE,49000,Verified,debt_consolidation,TX,10.21,42770,4,9,0,0,0,24,0,0,24342.27244,24342.27,18225,6117.27,Fully Paid
993927,20000,20000,20000, 60 months,12.42,449.15,B,4 years,RENT,75000,Verified,wedding,CA,14.83,43072,2,9,0,988,6.7,13,0,0,23274.91,23274.91,20000,3274.91,Fully Paid
997797,16000,16000,15750, 36 months,11.71,529.22,B,10+ years,MORTGAGE,60000,Source Verified,debt_consolidation,NY,10.74,35735,0,10,0,14308,36.1,27,0,0,19047.50749,18749.87,16000,3047.51,Fully Paid
993824,21000,21000,20950, 60 months,15.27,502.57,C,7 years,MORTGAGE,105687.5,Verified,debt_consolidation,AR,13.07,34881,1,13,0,29595,74.2,27,0,0,29033.47419,28964.32,21000,8033.47,Fully Paid
997611,6250,6250,6250, 36 months,15.27,217.49,C,n/a,RENT,14898,Source Verified,debt_consolidation,NY,7.89,42984,1,2,0,3748,69.4,16,0,0,7426.07,7426.07,6250,1176.07,Fully Paid
996337,28200,28200,28200, 60 months,14.27,660.12,C,5 years,MORTGAGE,54000,Verified,debt_consolidation,PA,25.09,34759,1,21,0,18587,47.4,42,0,0,35526.19,35526.19,28200,7326.19,Fully Paid
916467,16000,16000,16000, 60 months,12.42,359.32,B,10+ years,MORTGAGE,77000,Source Verified,debt_consolidation,NJ,4.74,34700,1,16,0,12688,8.9,37,0,0,17415.4,17415.4,16000,1415.4,Fully Paid
997574,10000,10000,10000, 60 months,14.65,236.07,C,6 years,MORTGAGE,41904,Source Verified,debt_consolidation,MI,12.54,35765,2,6,0,9917,80,15,0,0,14020.02,14020.02,10000,4020.02,Fully Paid
997586,12000,12000,12000, 60 months,18.25,306.36,D,2 years,MORTGAGE,35000,Verified,small_business,FL,12.14,42833,2,7,0,2397,20,9,0,0,15679.21,15679.21,12000,3679.21,Fully Paid
884030,13600,13600,13550, 36 months,6.62,417.57,A,Less than 1 year,MORTGAGE,101900,Source Verified,home_improvement,AL,11.71,36251,4,10,0,5725,22.1,35,0,0,15031.67792,14976.43,13600,1431.68,Fully Paid
906804,6000,6000,6000, 36 months,15.27,208.79,C,10+ years,OWN,106870,Source Verified,credit_card,MS,15.99,30803,1,11,0,20782,66,35,0,0,6363.81,6363.81,6000,363.81,Fully Paid
997567,15000,15000,15000, 36 months,10.65,488.6,B,3 years,RENT,109000,Verified,other,CA,14.36,35855,0,11,0,26902,50.2,35,0,0,17497.28948,17497.29,15000,2497.29,Fully Paid
997561,5000,5000,5000, 36 months,7.51,155.56,A,10+ years,MORTGAGE,80796,Not Verified,car,KY,10.19,31747,1,7,0,125027,2.3,29,0,0,5061.3,5061.3,5000,61.3,Fully Paid
970334,12000,12000,12000, 36 months,10.65,390.88,B,4 years,MORTGAGE,33640,Not Verified,home_improvement,FL,6.78,42857,0,5,0,8406,89.4,10,0,0,14069.16543,14069.17,12000,2069.17,Fully Paid
997570,28000,28000,28000, 36 months,7.51,871.11,A,10+ years,MORTGAGE,105000,Verified,debt_consolidation,GA,24.73,32143,0,7,0,94333,55.6,22,0,0,31356.51493,31356.51,28000,3356.51,Fully Paid
997553,15000,15000,15000, 36 months,13.49,508.96,C,Less than 1 year,RENT,50000,Source Verified,other,MI,13.9,42737,2,10,0,10784,38.4,42,0,0,15930.29,15930.29,15000,930.29,Fully Paid
994409,12000,12000,11750, 36 months,7.9,375.49,A,3 years,RENT,150000,Not Verified,credit_card,NY,4.41,35796,0,6,0,15033,32.1,25,0,0,13516.72081,13235.12,12000,1516.72,Fully Paid
997543,26400,26400,26400, 60 months,11.71,583.4,B,3 years,RENT,85000,Verified,house,FL,9.66,36465,3,6,0,1619,6.9,36,0,0,30717.5,30717.5,26400,4317.5,Fully Paid
997346,12000,12000,12000, 60 months,14.65,283.28,C,9 years,OWN,80400,Verified,home_improvement,PA,13.68,36192,1,19,0,20659,37.8,43,0,0,15113.97,15113.97,12000,3113.97,Fully Paid
997343,9600,9600,9600, 60 months,10.65,207.06,B,8 years,MORTGAGE,102400,Source Verified,debt_consolidation,MD,11.26,35947,1,13,0,54211,28.3,52,0,0,10882.71,10882.71,9600,1282.71,Fully Paid
997340,5000,5000,5000, 36 months,14.27,171.55,C,4 years,MORTGAGE,60500,Verified,debt_consolidation,TX,11.93,43070,0,7,0,1421,67.7,17,0,0,5530.93,5530.93,5000,530.93,Fully Paid
997530,9200,9200,9075, 36 months,6.03,280.01,A,2 years,RENT,82000,Source Verified,small_business,GA,21.86,33390,0,12,0,0,0,30,0,0,9738.47,9606.16,9200,538.47,Fully Paid
994159,4400,4400,4375, 36 months,8.9,139.72,A,2 years,MORTGAGE,61104,Not Verified,other,NJ,15.62,34394,0,12,0,21262,78.2,21,0,0,5028.549752,4999.99,4400,628.55,Fully Paid
993535,12000,12000,12000, 36 months,7.51,373.33,A,3 years,MORTGAGE,90000,Not Verified,debt_consolidation,CA,1.81,36251,0,4,0,8258,24.7,6,0,0,13438.50826,13438.51,12000,1438.51,Fully Paid
997303,9800,9800,9800, 60 months,18.64,252.29,E,5 years,RENT,56000,Source Verified,debt_consolidation,CA,14.23,33329,0,6,0,29289,88.8,19,0,0,14818.72259,14818.72,9800,5018.72,Fully Paid
997299,6000,6000,6000, 36 months,6.62,184.23,A,8 years,MORTGAGE,130000,Verified,medical,CA,18.08,31260,2,12,0,12839,40.9,46,0,0,6630.747727,6630.75,6000,630.75,Fully Paid
997281,5500,5500,5500, 36 months,11.71,181.92,B,1 year,RENT,33600,Not Verified,credit_card,SC,8.93,43013,0,12,0,4214,69.1,15,0,0,6547.371048,6547.37,5500,1047.37,Fully Paid
997488,5000,5000,5000, 36 months,6.03,152.18,A,Less than 1 year,MORTGAGE,60000,Source Verified,small_business,CA,1.2,35977,0,10,0,274,0.9,33,0,0,5400.12,5400.12,5000,400.12,Fully Paid
997490,5600,5600,5600, 36 months,15.27,194.87,C,Less than 1 year,RENT,85000,Verified,debt_consolidation,CA,24.8,42889,2,12,0,27901,93.6,19,0,0,2935.12,2935.12,1874.82,846.6,Charged Off
997273,11200,11200,11200, 36 months,14.27,384.26,C,10+ years,MORTGAGE,179000,Verified,debt_consolidation,CA,21.08,36069,2,21,0,96455,84.3,43,0,0,13379.39,13379.39,11200,2179.39,Fully Paid
987384,30000,30000,29750, 60 months,19.42,785.17,E,10+ years,MORTGAGE,100000,Verified,debt_consolidation,CA,6.58,35217,0,6,0,13363,89.1,11,0,0,41119.5,40776.61,30000,11119.5,Fully Paid
873910,15000,15000,15000, 36 months,7.9,469.36,A,Less than 1 year,RENT,62000,Verified,credit_card,CA,8.25,36739,0,6,0,15074,36.8,10,0,0,16895.5839,16895.58,15000,1895.58,Fully Paid
923728,10000,10000,10000, 36 months,14.27,343.09,C,5 years,RENT,80000,Verified,home_improvement,NY,21.54,43042,2,9,0,8502,79.6,23,0,0,12348.28449,12348.28,10000,2348.28,Fully Paid
997241,8400,8400,8400, 60 months,18.25,214.45,D,Less than 1 year,OWN,45600,Source Verified,car,AL,19.34,42953,1,4,0,5004,43.5,6,0,0,7952.54,7952.54,3804.86,3449.72,Charged Off
997442,3000,3000,3000, 36 months,9.91,96.68,B,5 years,MORTGAGE,18840,Not Verified,debt_consolidation,NY,3.82,43043,2,4,0,1724,34.5,4,0,0,3477.070109,3477.07,3000,477.07,Fully Paid
960175,5875,5875,5875, 36 months,6.62,180.39,A,10+ years,MORTGAGE,22000,Not Verified,debt_consolidation,NC,19.42,35704,0,7,0,16304,65.5,22,0,0,3871.2,3871.2,2623.97,435.86,Charged Off
979576,20000,20000,19975, 60 months,11.71,441.97,B,1 year,MORTGAGE,120000,Verified,debt_consolidation,MA,19.42,27273,0,10,0,9423,39.1,23,0,0,22812.61,22784.1,20000,2812.61,Fully Paid
997204,14000,14000,14000, 60 months,18.64,360.41,E,3 years,RENT,60000,Source Verified,debt_consolidation,CA,13.8,36342,1,9,0,18507,40.9,14,0,0,2907.47,2907.47,888.72,1266.6,Charged Off
997381,7200,7200,7200, 36 months,7.9,225.29,A,2 years,RENT,75000,Verified,debt_consolidation,NC,20.46,42983,0,17,0,7697,49.7,22,0,0,8095.081845,8095.08,7200,895.08,Fully Paid
997139,15000,15000,14750, 36 months,11.71,496.14,B,10+ years,MORTGAGE,78840,Verified,debt_consolidation,CA,13.26,35765,0,10,0,7136,64.9,32,0,0,17857.17424,17559.54,15000,2857.17,Fully Paid
996889,5000,5000,5000, 36 months,6.03,152.18,A,8 years,RENT,36396,Not Verified,major_purchase,NY,2.92,33025,0,7,0,3663,30.8,16,0,0,5365.15,5365.15,5000,365.15,Fully Paid
996934,13200,13200,13200, 36 months,16.29,465.97,D,n/a,MORTGAGE,49800,Verified,wedding,AZ,23.23,34731,2,9,0,16809,89.4,28,0,0,12743.73,12743.73,9524.91,3195.54,Charged Off
996349,13200,13200,13200, 60 months,10.65,284.71,B,1 year,RENT,60000,Verified,wedding,GA,17.26,43009,1,10,0,7795,36.9,17,0,0,15846.21638,15846.22,13200,2646.22,Fully Paid
996937,5000,5000,5000, 36 months,11.71,165.38,B,10+ years,RENT,41000,Not Verified,wedding,NJ,4.04,43009,0,5,1,4256,48.9,8,0,0,5952.553616,5952.55,5000,952.55,Fully Paid
996417,14000,14000,14000, 36 months,13.49,475.03,C,2 years,RENT,113000,Not Verified,credit_card,NY,5.98,42770,0,6,0,16854,93.6,15,0,0,16495.42,16495.42,14000,2495.42,Fully Paid
996415,14000,14000,14000, 36 months,6.62,429.86,A,4 years,RENT,86000,Source Verified,wedding,VA,4.38,43011,1,6,0,13,0,10,0,0,14848.8,14848.8,14000,848.8,Fully Paid
996440,35000,35000,35000, 60 months,19.03,908.5,E,10+ years,MORTGAGE,75000,Verified,debt_consolidation,UT,6.05,36647,3,7,0,0,0,39,0,0,18827.19,18827.19,7753,9508.24,Charged Off
991402,13200,13200,13200, 60 months,12.69,298.25,B,1 year,MORTGAGE,26400,Verified,debt_consolidation,FL,18.05,35916,1,7,0,4917,30,26,0,0,15533.95,15533.95,13200,2333.95,Fully Paid
997090,12000,12000,12000, 60 months,15.96,291.57,C,1 year,MORTGAGE,60000,Not Verified,debt_consolidation,CT,11.82,36831,1,13,0,12932,60.1,21,0,0,15052.29,15052.29,12000,3052.29,Fully Paid
994715,18825,18825,18825, 60 months,12.42,422.76,B,3 years,RENT,42996,Verified,major_purchase,IL,11.39,36434,1,14,0,32447,60.8,45,0,0,1266.51,1266.51,689.9,576.61,Charged Off
996831,8000,8000,8000, 36 months,16.29,282.41,D,7 years,MORTGAGE,75000,Source Verified,credit_card,AR,11.9,43013,1,10,0,8640,54,18,0,0,10165.01963,10165.02,8000,2165.02,Fully Paid
996881,13250,13250,13250, 36 months,6.62,406.83,A,8 years,MORTGAGE,69000,Verified,debt_consolidation,IL,28.64,35855,3,12,0,7174,31.3,38,0,0,14147.72,14147.72,13250,897.72,Fully Paid
996255,12000,12000,12000, 60 months,16.77,296.75,D,Less than 1 year,MORTGAGE,77004,Source Verified,debt_consolidation,SC,8.93,36770,2,16,0,8111,48.9,24,0,0,9893.23,9893.23,4175.76,3836.49,Charged Off
994697,12000,12000,12000, 36 months,6.03,365.23,A,10+ years,MORTGAGE,240000,Source Verified,car,NM,16.31,30713,0,8,0,80491,65.1,29,0,0,13147.87492,13147.87,12000,1147.87,Fully Paid
927958,10000,10000,10000, 36 months,9.91,322.25,B,10+ years,OWN,70000,Source Verified,debt_consolidation,MO,6.39,29495,0,18,0,12973,18.1,32,0,0,11599.27404,11599.27,10000,1599.27,Fully Paid
996861,3000,3000,3000, 36 months,12.42,100.25,B,10+ years,RENT,78000,Verified,other,NY,23.45,33786,0,14,0,32852,88.1,32,0,0,3604.963882,3604.96,3000,604.96,Fully Paid
986011,10000,10000,10000, 36 months,17.58,359.43,D,Less than 1 year,OWN,45000,Source Verified,debt_consolidation,MI,6.56,43046,1,11,0,9057,73.3,12,0,0,13005.55763,13005.56,10000,2933.82,Fully Paid
997047,5300,5300,5300, 36 months,19.91,196.73,E,9 years,MORTGAGE,74603,Source Verified,debt_consolidation,FL,14.7,43070,1,22,0,28211,89,30,0,0,6910.8,6910.8,5300,1610.8,Fully Paid
996550,22000,22000,22000, 60 months,20.3,586.55,E,8 years,MORTGAGE,63900,Verified,debt_consolidation,TX,15.79,35034,0,12,0,32060,65.8,25,0,0,24454.4,24454.4,8990.67,9748.69,Charged Off
996855,10000,10000,10000, 36 months,7.9,312.91,A,1 year,MORTGAGE,60000,Not Verified,debt_consolidation,TX,5.8,42921,0,3,0,108,5.4,10,0,0,10851.88,10851.88,10000,851.88,Fully Paid
996851,9250,9250,9250, 36 months,12.69,310.29,B,10+ years,OWN,75000,Source Verified,debt_consolidation,NY,17.39,30437,2,15,0,23971,54.6,22,0,0,11166.8156,11166.82,9250,1916.82,Fully Paid
996847,9000,9000,9000, 36 months,16.77,319.85,D,Less than 1 year,RENT,75000,Source Verified,debt_consolidation,CA,16.69,43073,0,9,0,5919,72.2,12,0,0,11320.06,11320.06,9000,2320.06,Fully Paid
995281,14000,14000,14000, 60 months,21.67,384.05,F,7 years,RENT,42000,Verified,small_business,NY,11.57,36861,1,8,0,7168,84.3,11,0,0,5303.68,5303.68,1734.97,2865,Charged Off
996815,5000,5000,5000, 36 months,7.9,156.46,A,6 years,RENT,37000,Not Verified,debt_consolidation,NC,8.43,35977,0,7,1,6063,50.9,10,0,0,5362.46,5362.46,5000,362.46,Fully Paid
946504,15000,15000,15000, 36 months,12.42,501.23,B,1 year,OWN,40000,Not Verified,debt_consolidation,KS,21.08,28369,3,8,0,13118,47.5,10,0,0,17526.4,17526.4,15000,2526.4,Fully Paid
996999,17800,17800,17750, 60 months,18.25,454.43,D,4 years,MORTGAGE,80000,Source Verified,debt_consolidation,LA,14.12,42919,1,9,0,6646,36.7,17,0,0,23210.09,23144.9,17800,5410.09,Fully Paid
996814,15000,15000,14975, 60 months,20.3,399.92,E,1 year,MORTGAGE,95000,Verified,debt_consolidation,CA,10.67,35521,1,9,0,20194,78,27,0,0,2491.81,2487.68,753.73,1239.87,Charged Off
988640,8000,8000,8000, 36 months,11.71,264.61,B,2 years,RENT,21000,Not Verified,debt_consolidation,CA,17.6,35400,0,4,0,9682,57,32,0,0,9523.940737,9523.94,8000,1523.94,Fully Paid
996977,1500,1500,1500, 36 months,16.29,52.96,D,1 year,RENT,27000,Not Verified,wedding,GA,18.53,42985,2,9,0,743,26.5,12,0,0,86.05,86.05,0,0,Charged Off
996790,15000,15000,15000, 60 months,9.91,318.05,B,1 year,MORTGAGE,70000,Source Verified,debt_consolidation,CO,3.02,32721,1,7,0,6307,24.5,20,0,0,15369.54,15369.54,15000,369.54,Fully Paid
978623,15000,15000,15000, 60 months,13.49,345.08,C,10+ years,MORTGAGE,80000,Source Verified,major_purchase,LA,13.39,36312,1,12,0,7664,25.9,31,0,0,19457.6293,19457.63,15000,4457.63,Fully Paid
949898,19000,19000,18750, 60 months,11.71,419.87,B,5 years,MORTGAGE,57500,Verified,credit_card,NJ,13.79,33909,0,9,0,16348,20.2,20,0,0,24430.41537,24108.83,19000,5430.42,Fully Paid
996559,21000,21000,21000, 36 months,12.42,701.73,B,5 years,OWN,75000,Verified,credit_card,NY,16.98,42979,0,6,0,21056,74.4,27,0,0,21429.84,21429.84,21000,429.84,Fully Paid
